symbol,S,K,C,bid,ask,T,r,market_iv,moneyness_SK
SPXW261009C07660000,7643.99,7660.0,82.0,81.8,82.2,0.055196030629322754,0.0525,0.12023088945388793,0.9979099216710182
SPXW261009C07670000,7643.99,7670.0,75.85,75.6,76.1,0.055196030629322754,0.0525,0.118172880859375,0.9966088657105606
SPXW261009C07675000,7643.99,7675.0,73.4,73.2,73.6,0.055196030629322754,0.0525,0.11778569295883176,0.9959596091205212
SPXW261009C07680000,7643.99,7680.0,70.7,70.5,70.9,0.055196030629322754,0.0525,0.11706853704452513,0.9953111979166667
SPXW261009C07690000,7643.99,7690.0,65.1,64.9,65.3,0.055196030629322754,0.0525,0.11516311481475831,0.9940169050715214
SPXW261009C07700000,7643.99,7700.0,59.900000000000006,59.7,60.1,0.055196030629322754,0.0525,0.11352471872329711,0.992725974025974
SPXW261009C07710000,7643.99,7710.0,54.900000000000006,54.7,55.1,0.055196030629322754,0.0525,0.11187487865447997,0.9914383916990921
SPXW261009C07720000,7643.99,7720.0,50.55,50.3,50.8,0.055196030629322754,0.0525,0.11091739921569824,0.9901541450777201
SPXW261009C07725000,7643.99,7725.0,47.95,47.7,48.2,0.055196030629322754,0.0525,0.10968526432037354,0.9895132686084143
SPXW261009C07730000,7643.99,7730.0,45.95,45.7,46.2,0.055196030629322754,0.0525,0.10923513454437254,0.9888732212160414
SPXW261009C07740000,7643.99,7740.0,42.15,41.8,42.5,0.055196030629322754,0.0525,0.10855803255081178,0.9875956072351421
SPXW261009C07750000,7643.99,7750.0,37.8,37.6,38.0,0.055196030629322754,0.0525,0.106366510887146,0.9863212903225806
SPXW261009C07760000,7643.99,7760.0,34.25,34.0,34.5,0.055196030629322754,0.0525,0.10535562622070313,0.9850502577319588
SPXW261009C07770000,7643.99,7770.0,30.9,30.7,31.1,0.055196030629322754,0.0525,0.10417308189392088,0.9837824967824967
SPXW261009C07775000,7643.99,7775.0,29.35,29.2,29.5,0.055196030629322754,0.0525,0.10361614166259764,0.9831498392282958
SPXW261009C07780000,7643.99,7780.0,27.8,27.6,28.0,0.055196030629322754,0.0525,0.10313930927276609,0.9825179948586118
SPXW261009C07790000,7643.99,7790.0,24.950000000000003,24.8,25.1,0.055196030629322754,0.0525,0.10210172199249266,0.9812567394094993
SPXW261009C07800000,7643.99,7800.0,22.35,22.2,22.5,0.055196030629322754,0.0525,0.1012510530090332,0.979998717948718
SPXW261009C07810000,7643.99,7810.0,19.9,19.7,20.1,0.055196030629322754,0.0525,0.10041945732116697,0.9787439180537771
SPXW261009C07820000,7643.99,7820.0,17.75,17.6,17.9,0.055196030629322754,0.0525,0.09962982288360596,0.9774923273657289
SPXW261009C07825000,7643.99,7825.0,16.85,16.7,17.0,0.055196030629322754,0.0525,0.09951919776916504,0.9768677316293929
SPXW261009C07830000,7643.99,7830.0,15.85,15.7,16.0,0.055196030629322754,0.0525,0.0991148439025879,0.9762439335887612
SPXW261009C07840000,7643.99,7840.0,13.95,13.8,14.1,0.055196030629322754,0.0525,0.09824891628265381,0.9749987244897959
SPXW261009C07850000,7643.99,7850.0,12.45,12.3,12.6,0.055196030629322754,0.0525,0.0979551875305176,0.9737566878980891
SPXW261009C07860000,7643.99,7860.0,10.95,10.8,11.1,0.055196030629322754,0.0525,0.09733339809417725,0.9725178117048345
SPXW261009C07870000,7643.99,7870.0,9.65,9.5,9.8,0.055196030629322754,0.0525,0.09688708297729492,0.97128208386277
SPXW261009C07875000,7643.99,7875.0,9.05,8.9,9.2,0.055196030629322754,0.0525,0.0966734620666504,0.9706653968253968
SPXW261009C07880000,7643.99,7880.0,8.600000000000001,8.4,8.8,0.055196030629322754,0.0525,0.0969710054779053,0.9700494923857867
SPXW261009C07890000,7643.99,7890.0,7.550000000000001,7.4,7.7,0.055196030629322754,0.0525,0.09645984115600587,0.9688200253485424
SPXW261009C07900000,7643.99,7900.0,6.65,6.5,6.8,0.055196030629322754,0.0525,0.09625384956359864,0.967593670886076
SPXW261009C07910000,7643.99,7910.0,5.9,5.8,6.0,0.055196030629322754,0.0525,0.09609363388061526,0.966370417193426
SPXW261009C07920000,7643.99,7920.0,5.25,5.1,5.4,0.055196030629322754,0.0525,0.09642932388305664,0.9651502525252525
SPXW261009C07925000,7643.99,7925.0,4.85,4.7,5.0,0.055196030629322754,0.0525,0.09607837524414065,0.9645413249211356
SPXW261009C07930000,7643.99,7930.0,4.65,4.5,4.8,0.055196030629322754,0.0525,0.09651324638366698,0.9639331651954602
SPXW261009C07940000,7643.99,7940.0,4.05,3.9,4.2,0.055196030629322754,0.0525,0.09632251342773437,0.9627191435768262
SPXW261009C07950000,7643.99,7950.0,3.65,3.5,3.8,0.055196030629322754,0.0525,0.0968260484313965,0.9615081761006289
SPXW261009C07975000,7643.99,7975.0,2.725,2.6,2.85,0.055196030629322754,0.0525,0.09744402320861817,0.9584940438871473
SPXW261009C08000000,7643.99,8000.0,2.075,2.0,2.15,0.055196030629322754,0.0525,0.09827561889648437,0.95549875
SPXW261009C08025000,7643.99,8025.0,1.7000000000000002,1.6,1.8,0.055196030629322754,0.0525,0.10082381118774414,0.9525221183800623
SPXW261009C08050000,7643.99,8050.0,1.275,1.2,1.35,0.055196030629322754,0.0525,0.1015867430114746,0.9495639751552795
SPXW261009C08075000,7643.99,8075.0,1.125,1.05,1.2,0.055196030629322754,0.0525,0.10489786712646484,0.9466241486068111
SPXW261009C08100000,7643.99,8100.0,0.95,0.85,1.05,0.055196030629322754,0.0525,0.10787330123901367,0.9437024691358025
SPXW261009C08125000,7643.99,8125.0,0.825,0.75,0.9,0.055196030629322754,0.0525,0.11045201080322264,0.9407987692307692
SPXW261009C08150000,7643.99,8150.0,0.7,0.6,0.8,0.055196030629322754,0.0525,0.1134732208251953,0.9379128834355828
SPXW261009C08175000,7643.99,8175.0,0.625,0.55,0.7,0.055196030629322754,0.0525,0.11618925811767578,0.9350446483180428
SPXW261009C08200000,7643.99,8200.0,0.575,0.5,0.65,0.055196030629322754,0.0525,0.1196682272338867,0.9321939024390243
SPXW261009C08225000,7643.99,8225.0,0.525,0.45,0.6,0.055196030629322754,0.0525,0.12299460998535157,0.9293604863221884
SPXW261012C07000000,7643.99,7000.0,667.45,657.4,677.5,0.06340958299071905,0.0525,0.2899202783584594,1.0919985714285714
SPXW261012C07175000,7643.99,7175.0,497.3,487.3,507.3,0.06340958299071905,0.0525,0.24087139141082758,1.0653644599303136
SPXW261012C07200000,7643.99,7200.0,473.35,463.4,483.3,0.06340958299071905,0.0525,0.23407748352050778,1.0616652777777777
SPXW261012C07225000,7643.99,7225.0,449.5,439.5,459.5,0.06340958299071905,0.0525,0.22752389915466306,1.0579916955017301
SPXW261012C07250000,7643.99,7250.0,428.45,422.7,434.2,0.06340958299071905,0.0525,0.2178346649932861,1.054343448275862
SPXW261012C07275000,7643.99,7275.0,400.5,397.7,403.3,0.06340958299071905,0.0525,0.1969761089324951,1.0507202749140894
SPXW261012C07325000,7643.99,7325.0,355.05,352.5,357.6,0.06340958299071905,0.0525,0.18714573238372806,1.0435481228668941
SPXW261012C07375000,7643.99,7375.0,309.25,306.8,311.7,0.06340958299071905,0.0525,0.17551102207183839,1.036473220338983
SPXW261012C07400000,7643.99,7400.0,286.15,283.5,288.8,0.06340958299071905,0.0525,0.1692435371398926,1.0329716216216216
SPXW261012C07490000,7643.99,7490.0,208.6,206.2,211.0,0.06340958299071905,0.0525,0.15019694416046148,1.0205594125500668
SPXW261012C07500000,7643.99,7500.0,201.05,198.9,203.2,0.06340958299071905,0.0525,0.1488351108551025,1.0191986666666666
SPXW261012C07520000,7643.99,7520.0,184.2,181.9,186.5,0.06340958299071905,0.0525,0.14420602201461788,1.0164880319148937
SPXW261012C07525000,7643.99,7525.0,180.5,178.2,182.8,0.06340958299071905,0.0525,0.1436357304763794,1.0158126245847177
SPXW261012C07530000,7643.99,7530.0,176.45,173.8,179.1,0.06340958299071905,0.0525,0.14302919967651367,1.0151381142098272
SPXW261012C07540000,7643.99,7540.0,168.7,168.4,169.0,0.06340958299071905,0.0525,0.13805488418579104,1.013791777188329
SPXW261012C07550000,7643.99,7550.0,160.89999999999998,160.6,161.2,0.06340958299071905,0.0525,0.13609605672836306,1.0124490066225165
SPXW261012C07570000,7643.99,7570.0,145.89999999999998,145.6,146.2,0.06340958299071905,0.0525,0.13255414573669436,1.0097741083223248
SPXW261012C07575000,7643.99,7575.0,142.89999999999998,142.6,143.2,0.06340958299071905,0.0525,0.1325503310775757,1.0091075907590759
SPXW261012C07580000,7643.99,7580.0,139.10000000000002,138.8,139.4,0.06340958299071905,0.0525,0.1314650605583191,1.0084419525065962
SPXW261012C07590000,7643.99,7590.0,131.2,130.9,131.5,0.06340958299071905,0.0525,0.1287909845161438,1.0071133069828722
SPXW261012C07600000,7643.99,7600.0,124.25,124.0,124.5,0.06340958299071905,0.0525,0.12711444183349607,1.0057881578947367
SPXW261012C07610000,7643.99,7610.0,117.5,117.2,117.8,0.06340958299071905,0.0525,0.12564579807281495,1.004466491458607
SPXW261012C07620000,7643.99,7620.0,110.7,110.4,111.0,0.06340958299071905,0.0525,0.12386816692352294,1.0031482939632546
SPXW261012C07625000,7643.99,7625.0,107.35,107.1,107.6,0.06340958299071905,0.0525,0.12291068748474121,1.0024904918032786
SPXW261012C07630000,7643.99,7630.0,104.7,104.4,105.0,0.06340958299071905,0.0525,0.12290878015518189,1.0018335517693315
SPXW261012C07640000,7643.99,7640.0,97.7,97.4,98.0,0.06340958299071905,0.0525,0.12049791559219361,1.0005222513089005
SPXW261012C07650000,7643.99,7650.0,91.55,91.3,91.8,0.06340958299071905,0.0525,0.1188881294441223,0.9992143790849672
SPXW261012C07660000,7643.99,7660.0,85.5,85.2,85.8,0.06340958299071905,0.0525,0.11731839721679688,0.9979099216710182
SPXW261012C07670000,7643.99,7670.0,79.7,79.4,80.0,0.06340958299071905,0.0525,0.11578108959197998,0.9966088657105606
SPXW261012C07675000,7643.99,7675.0,77.4,77.0,77.8,0.06340958299071905,0.0525,0.11580969953536988,0.9959596091205212
SPXW261012C07680000,7643.99,7680.0,74.1,73.9,74.3,0.06340958299071905,0.0525,0.11414078617095948,0.9953111979166667
SPXW261012C07690000,7643.99,7690.0,69.1,68.8,69.4,0.06340958299071905,0.0525,0.11328058053970338,0.9940169050715214
SPXW261012C07700000,7643.99,7700.0,63.8,63.6,64.0,0.06340958299071905,0.0525,0.1115410959815979,0.992725974025974
SPXW261012C07710000,7643.99,7710.0,58.65,58.4,58.9,0.06340958299071905,0.0525,0.10993130983352661,0.9914383916990921
SPXW261012C07725000,7643.99,7725.0,51.8,51.6,52.0,0.06340958299071905,0.0525,0.10800490697860718,0.9895132686084143
SPXW261012C07730000,7643.99,7730.0,49.95,49.7,50.2,0.06340958299071905,0.0525,0.10790000385284425,0.9888732212160414
SPXW261012C07740000,7643.99,7740.0,45.7,45.5,45.9,0.06340958299071905,0.0525,0.10655152185440064,0.9875956072351421
SPXW261012C07750000,7643.99,7750.0,41.35,41.1,41.6,0.06340958299071905,0.0525,0.1049093111038208,0.9863212903225806
SPXW261012C07775000,7643.99,7775.0,32.5,32.3,32.7,0.06340958299071905,0.0525,0.10213223926544189,0.9831498392282958
SPXW261012C07800000,7643.99,7800.0,25.2,25.0,25.4,0.06340958299071905,0.0525,0.09991973697662354,0.979998717948718
SPXW261012C07825000,7643.99,7825.0,19.35,19.2,19.5,0.06340958299071905,0.0525,0.0981611791229248,0.9768677316293929
SPXW261012C07850000,7643.99,7850.0,14.55,14.4,14.7,0.06340958299071905,0.0525,0.09655139297485352,0.9737566878980891
SPXW261012C07875000,7643.99,7875.0,10.85,10.7,11.0,0.06340958299071905,0.0525,0.09539936592102052,0.9706653968253968
SPXW261012C07900000,7643.99,7900.0,8.100000000000001,7.9,8.3,0.06340958299071905,0.0525,0.09496449478149416,0.967593670886076
SPXW261012C07925000,7643.99,7925.0,6.0,5.8,6.2,0.06340958299071905,0.0525,0.09465169273376467,0.9645413249211356
SPXW261012C07950000,7643.99,7950.0,4.550000000000001,4.4,4.7,0.06340958299071905,0.0525,0.09491871887207033,0.9615081761006289
SPXW261012C07975000,7643.99,7975.0,3.4,3.3,3.5,0.06340958299071905,0.0525,0.09503315864562992,0.9584940438871473
SPXW261012C08000000,7643.99,8000.0,2.65,2.55,2.75,0.06340958299071905,0.0525,0.09624622024536134,0.95549875
SPXW261012C08025000,7643.99,8025.0,2.1,2.0,2.2,0.06340958299071905,0.0525,0.09775682525634766,0.9525221183800623
SPXW261012C08050000,7643.99,8050.0,1.65,1.55,1.75,0.06340958299071905,0.0525,0.09917587844848633,0.9495639751552795
SPXW261012C08075000,7643.99,8075.0,1.375,1.3,1.45,0.06340958299071905,0.0525,0.10117475982666015,0.9466241486068111
SPXW261012C08100000,7643.99,8100.0,1.125,1.05,1.2,0.06340958299071905,0.0525,0.10312786529541014,0.9437024691358025
SPXW261012C08125000,7643.99,8125.0,0.9750000000000001,0.9,1.05,0.06340958299071905,0.0525,0.10579812667846678,0.9407987692307692
SPXW261012C08175000,7643.99,8175.0,0.7749999999999999,0.7,0.85,0.06340958299071905,0.0525,0.11170321899414062,0.9350446483180428
SPXW261012C08200000,7643.99,8200.0,0.65,0.55,0.75,0.06340958299071905,0.0525,0.11426666992187501,0.9321939024390243
SPXW261013C07000000,7643.99,7000.0,668.95,659.0,678.9,0.06614743377785116,0.0525,0.28778025459289547,1.0919985714285714
SPXW261013C07100000,7643.99,7100.0,571.45,561.6,581.3,0.06614743377785116,0.0525,0.25981498859405516,1.0766183098591549
SPXW261013C07150000,7643.99,7150.0,521.55,511.3,531.8,0.06614743377785116,0.0525,0.2437781616592407,1.0690895104895104
SPXW261013C07275000,7643.99,7275.0,402.9,400.1,405.7,0.06614743377785116,0.0525,0.19788781246185305,1.0507202749140894
SPXW261013C07350000,7643.99,7350.0,334.0,331.3,336.7,0.06614743377785116,0.0525,0.18156488609313962,1.0399986394557823
SPXW261013C07375000,7643.99,7375.0,310.95000000000005,308.3,313.6,0.06614743377785116,0.0525,0.17530312314987181,1.036473220338983
SPXW261013C07425000,7643.99,7425.0,267.75,265.4,270.1,0.06614743377785116,0.0525,0.1659915402412415,1.0294936026936026
SPXW261013C07500000,7643.99,7500.0,203.5,200.8,206.2,0.06614743377785116,0.0525,0.1501206509780884,1.0191986666666666
SPXW261013C07550000,7643.99,7550.0,164.95,164.7,165.2,0.06614743377785116,0.0525,0.138691932258606,1.0124490066225165
SPXW261013C07580000,7643.99,7580.0,142.7,142.4,143.0,0.06614743377785116,0.0525,0.13348110790252682,1.0084419525065962
SPXW261013C07600000,7643.99,7600.0,128.45,128.2,128.7,0.06614743377785116,0.0525,0.12989532833099365,1.0057881578947367
SPXW261013C07610000,7643.99,7610.0,121.55000000000001,121.2,121.9,0.06614743377785116,0.0525,0.1282988934898376,1.004466491458607
SPXW261013C07620000,7643.99,7620.0,114.3,114.0,114.6,0.06614743377785116,0.0525,0.1259128242111206,1.0031482939632546
SPXW261013C07625000,7643.99,7625.0,111.15,110.9,111.4,0.06614743377785116,0.0525,0.12521092693328856,1.0024904918032786
SPXW261013C07640000,7643.99,7640.0,101.3,101.0,101.6,0.06614743377785116,0.0525,0.12258262680053711,1.0005222513089005
SPXW261013C07650000,7643.99,7650.0,95.65,95.4,95.9,0.06614743377785116,0.0525,0.12161751804351807,0.9992143790849672
SPXW261013C07660000,7643.99,7660.0,89.55000000000001,89.2,89.9,0.06614743377785116,0.0525,0.1200840250778198,0.9979099216710182
SPXW261013C07670000,7643.99,7670.0,83.35,83.1,83.6,0.06614743377785116,0.0525,0.11797451858520508,0.9966088657105606
SPXW261013C07675000,7643.99,7675.0,80.6,80.3,80.9,0.06614743377785116,0.0525,0.11739469039916992,0.9959596091205212
SPXW261013C07680000,7643.99,7680.0,77.75,77.5,78.0,0.06614743377785116,0.0525,0.11651350414276125,0.9953111979166667
SPXW261013C07690000,7643.99,7690.0,72.35,72.1,72.6,0.06614743377785116,0.0525,0.11507919231414794,0.9940169050715214
SPXW261013C07700000,7643.99,7700.0,66.94999999999999,66.6,67.3,0.06614743377785116,0.0525,0.11353807003021239,0.992725974025974
SPXW261013C07710000,7643.99,7710.0,62.15,61.9,62.4,0.06614743377785116,0.0525,0.11226778854370115,0.9914383916990921
SPXW261013C07720000,7643.99,7720.0,57.55,57.3,57.8,0.06614743377785116,0.0525,0.11113864944458007,0.9901541450777201
SPXW261013C07725000,7643.99,7725.0,54.95,54.7,55.2,0.06614743377785116,0.0525,0.11008961818695066,0.9895132686084143
SPXW261013C07740000,7643.99,7740.0,48.55,48.3,48.8,0.06614743377785116,0.0525,0.10838446556091308,0.9875956072351421
SPXW261013C07750000,7643.99,7750.0,44.35,44.1,44.6,0.06614743377785116,0.0525,0.10700546628952026,0.9863212903225806
SPXW261013C07775000,7643.99,7775.0,35.65,35.3,36.0,0.06614743377785116,0.0525,0.10502756553649903,0.9831498392282958
SPXW261013C07800000,7643.99,7800.0,27.7,27.5,27.9,0.06614743377785116,0.0525,0.10203305812835693,0.979998717948718
SPXW261013C07825000,7643.99,7825.0,21.4,21.2,21.6,0.06614743377785116,0.0525,0.10006087936401367,0.9768677316293929
SPXW261013C07850000,7643.99,7850.0,16.5,16.3,16.7,0.06614743377785116,0.0525,0.09880585651397707,0.9737566878980891
SPXW261013C07875000,7643.99,7875.0,12.399999999999999,12.2,12.6,0.06614743377785116,0.0525,0.09738298866271972,0.9706653968253968
SPXW261013C07900000,7643.99,7900.0,9.35,9.2,9.5,0.06614743377785116,0.0525,0.09651324638366698,0.967593670886076
SPXW261013C07925000,7643.99,7925.0,7.050000000000001,6.9,7.2,0.06614743377785116,0.0525,0.09618137104034426,0.9645413249211356
SPXW261013C07950000,7643.99,7950.0,5.35,5.2,5.5,0.06614743377785116,0.0525,0.09630725479125976,0.9615081761006289
SPXW261013C07975000,7643.99,7975.0,4.0,3.9,4.1,0.06614743377785116,0.0525,0.09614703910827638,0.9584940438871473
SPXW261013C08000000,7643.99,8000.0,3.15,3.0,3.3,0.06614743377785116,0.0525,0.09758898025512697,0.95549875
SPXW261013C08025000,7643.99,8025.0,2.45,2.35,2.55,0.06614743377785116,0.0525,0.0983137654876709,0.9525221183800623
SPXW261013C08050000,7643.99,8050.0,1.95,1.85,2.05,0.06614743377785116,0.0525,0.09974044799804688,0.9495639751552795
SPXW261013C08075000,7643.99,8075.0,1.6,1.5,1.7,0.06614743377785116,0.0525,0.10164777755737303,0.9466241486068111
SPXW261013C08100000,7643.99,8100.0,1.2999999999999998,1.2,1.4,0.06614743377785116,0.0525,0.10340252075195311,0.9437024691358025
SPXW261013C08200000,7643.99,8200.0,0.75,0.65,0.85,0.06614743377785116,0.0525,0.11383942810058593,0.9321939024390243
SPXW261014C07225000,7643.99,7225.0,452.65,449.8,455.5,0.06888528456498326,0.0525,0.211033127784729,1.0579916955017301
SPXW261014C07250000,7643.99,7250.0,429.6,419.9,439.3,0.06888528456498326,0.0525,0.21913546375274656,1.054343448275862
SPXW261014C07275000,7643.99,7275.0,407.35,404.6,410.1,0.06888528456498326,0.0525,0.2024654034042358,1.0507202749140894
SPXW261014C07300000,7643.99,7300.0,383.0,380.2,385.8,0.06888528456498326,0.0525,0.19480366056442258,1.0471219178082192
SPXW261014C07475000,7643.99,7475.0,228.10000000000002,225.9,230.3,0.06888528456498326,0.0525,0.15698322273254398,1.0226073578595318
SPXW261014C07500000,7643.99,7500.0,207.75,205.4,210.1,0.06888528456498326,0.0525,0.1526039940643311,1.0191986666666666
SPXW261014C07525000,7643.99,7525.0,188.8,186.5,191.1,0.06888528456498326,0.0525,0.14914219091415404,1.0158126245847177
SPXW261014C07530000,7643.99,7530.0,184.6,182.5,186.7,0.06888528456498326,0.0525,0.1475762733459473,1.0151381142098272
SPXW261014C07550000,7643.99,7550.0,169.5,169.2,169.8,0.06888528456498326,0.0525,0.14198398307800292,1.0124490066225165
SPXW261014C07560000,7643.99,7560.0,162.05,161.8,162.3,0.06888528456498326,0.0525,0.14023305454254154,1.0111097883597884
SPXW261014C07575000,7643.99,7575.0,151.0,150.6,151.4,0.06888528456498326,0.0525,0.13779548736572267,1.0091075907590759
SPXW261014C07580000,7643.99,7580.0,146.8,146.5,147.1,0.06888528456498326,0.0525,0.1360827054214478,1.0084419525065962
SPXW261014C07590000,7643.99,7590.0,139.5,139.2,139.8,0.06888528456498326,0.0525,0.13417537586212158,1.0071133069828722
SPXW261014C07600000,7643.99,7600.0,132.89999999999998,132.6,133.2,0.06888528456498326,0.0525,0.13298138755798342,1.0057881578947367
SPXW261014C07610000,7643.99,7610.0,125.80000000000001,125.4,126.2,0.06888528456498326,0.0525,0.13113699987411498,1.004466491458607
SPXW261014C07620000,7643.99,7620.0,119.5,119.2,119.8,0.06888528456498326,0.0525,0.1298629037284851,1.0031482939632546
SPXW261014C07625000,7643.99,7625.0,115.75,115.5,116.0,0.06888528456498326,0.0525,0.1284362212181091,1.0024904918032786
SPXW261014C07640000,7643.99,7640.0,106.65,106.4,106.9,0.06888528456498326,0.0525,0.12668338535308837,1.0005222513089005
SPXW261014C07650000,7643.99,7650.0,99.85,99.6,100.1,0.06888528456498326,0.0525,0.12440603385925295,0.9992143790849672
SPXW261014C07660000,7643.99,7660.0,93.85,93.6,94.1,0.06888528456498326,0.0525,0.12290878015518189,0.9979099216710182
SPXW261014C07670000,7643.99,7670.0,88.0,87.7,88.3,0.06888528456498326,0.0525,0.12145730236053466,0.9966088657105606
SPXW261014C07675000,7643.99,7675.0,85.6,85.3,85.9,0.06888528456498326,0.0525,0.12126656940460205,0.9959596091205212
SPXW261014C07690000,7643.99,7690.0,77.2,76.9,77.5,0.06888528456498326,0.0525,0.11892627603530884,0.9940169050715214
SPXW261014C07700000,7643.99,7700.0,71.85,71.6,72.1,0.06888528456498326,0.0525,0.11734509983062745,0.992725974025974
SPXW261014C07710000,7643.99,7710.0,66.65,66.4,66.9,0.06888528456498326,0.0525,0.11578871891021729,0.9914383916990921
SPXW261014C07725000,7643.99,7725.0,59.35,59.1,59.6,0.06888528456498326,0.0525,0.11364488048553466,0.9895132686084143
SPXW261014C07750000,7643.99,7750.0,48.599999999999994,48.4,48.8,0.06888528456498326,0.0525,0.11062367046356202,0.9863212903225806
SPXW261014C07775000,7643.99,7775.0,39.35,39.1,39.6,0.06888528456498326,0.0525,0.10819373260498047,0.9831498392282958
SPXW261014C07800000,7643.99,7800.0,31.35,31.2,31.5,0.06888528456498326,0.0525,0.10570657485961912,0.979998717948718
SPXW261014C07825000,7643.99,7825.0,24.6,24.4,24.8,0.06888528456498326,0.0525,0.10368099086761474,0.9768677316293929
SPXW261014C07850000,7643.99,7850.0,19.2,19.0,19.4,0.06888528456498326,0.0525,0.1021703858566284,0.9737566878980891
SPXW261014C07875000,7643.99,7875.0,14.8,14.6,15.0,0.06888528456498326,0.0525,0.10088103107452394,0.9706653968253968
SPXW261014C07900000,7643.99,7900.0,11.3,11.1,11.5,0.06888528456498326,0.0525,0.09987014640808106,0.967593670886076
SPXW261014C07925000,7643.99,7925.0,8.65,8.5,8.8,0.06888528456498326,0.0525,0.09924454231262206,0.9645413249211356
SPXW261014C07950000,7643.99,7950.0,6.65,6.5,6.8,0.06888528456498326,0.0525,0.09918350776672363,0.9615081761006289
SPXW261014C07975000,7643.99,7975.0,5.1,4.9,5.3,0.06888528456498326,0.0525,0.09951919776916504,0.9584940438871473
SPXW261014C08000000,7643.99,8000.0,3.9,3.8,4.0,0.06888528456498326,0.0525,0.09935898208618163,0.95549875
SPXW261014C08025000,7643.99,8025.0,3.1,3.0,3.2,0.06888528456498326,0.0525,0.10046523323059081,0.9525221183800623
SPXW261014C08050000,7643.99,8050.0,2.5,2.4,2.6,0.06888528456498326,0.0525,0.10186139846801759,0.9495639751552795
SPXW261014C08075000,7643.99,8075.0,2.0,1.9,2.1,0.06888528456498326,0.0525,0.10314312393188474,0.9466241486068111
SPXW261014C08100000,7643.99,8100.0,1.675,1.6,1.75,0.06888528456498326,0.0525,0.10492838439941406,0.9437024691358025
SPXW261014C08125000,7643.99,8125.0,1.4,1.3,1.5,0.06888528456498326,0.0525,0.1070951107788086,0.9407987692307692
SPXW261014C08200000,7643.99,8200.0,0.925,0.85,1.0,0.06888528456498326,0.0525,0.1141140835571289,0.9321939024390243
SPXW261014C08300000,7643.99,8300.0,0.6,0.5,0.7,0.06888528456498326,0.0525,0.12528340545654298,0.9209626506024096
SPXW261015C07100000,7643.99,7100.0,573.55,563.3,583.8,0.07162313535211537,0.0525,0.2557066007232667,1.0766183098591549
SPXW261015C07150000,7643.99,7150.0,527.3499999999999,517.4,537.3,0.07162313535211537,0.0525,0.24604025451660155,1.0690895104895104
SPXW261015C07200000,7643.99,7200.0,478.45000000000005,468.6,488.3,0.07162313535211537,0.0525,0.23080450599670413,1.0616652777777777
SPXW261015C07250000,7643.99,7250.0,432.29999999999995,429.7,434.9,0.07162313535211537,0.0525,0.20713073150634764,1.054343448275862
SPXW261015C07275000,7643.99,7275.0,408.15,398.6,417.7,0.07162313535211537,0.0525,0.21227289199829102,1.0507202749140894
SPXW261015C07300000,7643.99,7300.0,384.95,382.5,387.4,0.07162313535211537,0.0525,0.19410367061614991,1.0471219178082192
SPXW261015C07400000,7643.99,7400.0,295.85,293.5,298.2,0.07162313535211537,0.0525,0.17437425365448,1.0329716216216216
SPXW261015C07450000,7643.99,7450.0,251.89999999999998,249.7,254.1,0.07162313535211537,0.0525,0.1629226469802857,1.0260389261744967
SPXW261015C07475000,7643.99,7475.0,231.45,228.5,234.4,0.07162313535211537,0.0525,0.15975457258224487,1.0226073578595318
SPXW261015C07525000,7643.99,7525.0,191.0,188.7,193.3,0.07162313535211537,0.0525,0.14927761131286624,1.0158126245847177
SPXW261015C07540000,7643.99,7540.0,179.75,179.5,180.0,0.07162313535211537,0.0525,0.1444329942321777,1.013791777188329
SPXW261015C07550000,7643.99,7550.0,172.15,171.9,172.4,0.07162313535211537,0.0525,0.142680158367157,1.0124490066225165
SPXW261015C07575000,7643.99,7575.0,153.7,153.4,154.0,0.07162313535211537,0.0525,0.13849166265487672,1.0091075907590759
SPXW261015C07600000,7643.99,7600.0,135.89999999999998,135.6,136.2,0.07162313535211537,0.0525,0.13418872716903685,1.0057881578947367
SPXW261015C07625000,7643.99,7625.0,119.5,119.2,119.8,0.07162313535211537,0.0525,0.13063727952957152,1.0024904918032786
SPXW261015C07640000,7643.99,7640.0,109.5,109.2,109.8,0.07162313535211537,0.0525,0.12783541240692137,1.0005222513089005
SPXW261015C07650000,7643.99,7650.0,103.15,102.8,103.5,0.07162313535211537,0.0525,0.12618938699722287,0.9992143790849672
SPXW261015C07660000,7643.99,7660.0,97.5,97.2,97.8,0.07162313535211537,0.0525,0.12507741386413576,0.9979099216710182
SPXW261015C07675000,7643.99,7675.0,88.75,88.5,89.0,0.07162313535211537,0.0525,0.12276954509735107,0.9959596091205212
SPXW261015C07700000,7643.99,7700.0,74.8,74.5,75.1,0.07162313535211537,0.0525,0.11886142683029172,0.992725974025974
SPXW261015C07725000,7643.99,7725.0,63.099999999999994,62.8,63.4,0.07162313535211537,0.0525,0.11633040050506592,0.9895132686084143
SPXW261015C07750000,7643.99,7750.0,51.65,51.4,51.9,0.07162313535211537,0.0525,0.11266451309204101,0.9863212903225806
SPXW261015C07775000,7643.99,7775.0,42.05,41.8,42.3,0.07162313535211537,0.0525,0.10997136375427244,0.9831498392282958
SPXW261015C07800000,7643.99,7800.0,33.95,33.7,34.2,0.07162313535211537,0.0525,0.10781989601135256,0.979998717948718
SPXW261015C07825000,7643.99,7825.0,26.95,26.7,27.2,0.07162313535211537,0.0525,0.10572946281433104,0.9768677316293929
